date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:56:48	738/738	---MCZ	200	added ('OK')	text/html	date:Fri,%2018%20Feb%202022%2022:54:38%20GMT	https://www.hackerx.xyz/main/developers/portal/forgot/	C:/My%20Web%20Sites/sitex/www.hackerx.xyz/main/developers/portal/forgot/index.html	(from https://www.hackerx.xyz/main/developers/portal/)
20:56:49	1147/1147	---MCZ	200	added ('OK')	application/javascript	etag:W/%2247b-17f131b03c9%22	https://www.hackerx.xyz/main/developers/portal/script.js	C:/My%20Web%20Sites/sitex/www.hackerx.xyz/main/developers/portal/script.js	(from https://www.hackerx.xyz/main/developers/portal/)
20:56:49	42966/42966	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22a7d6-17efe7274b3%22	https://www.hackerx.xyz/main/xbot/assets/css/fonts/Montserrat-Black.eot	C:/My%20Web%20Sites/sitex/www.hackerx.xyz/main/xbot/assets/css/fonts/Montserrat-Black.eot	(from https://www.hackerx.xyz/main/xbot/assets/css/main.css)
20:56:50	22608/22608	---M--	200	added ('OK')	font/woff	etag:W/%225850-17efe7274b3%22	https://www.hackerx.xyz/main/xbot/assets/css/fonts/Montserrat-Black.woff	C:/My%20Web%20Sites/sitex/www.hackerx.xyz/main/xbot/assets/css/fonts/Montserrat-Black.woff	(from https://www.hackerx.xyz/main/xbot/assets/css/main.css)
20:56:50	42644/42644	---MCZ	200	added ('OK')	font/ttf	etag:W/%22a694-17efe7274b3%22	https://www.hackerx.xyz/main/xbot/assets/css/fonts/Montserrat-Black.ttf	C:/My%20Web%20Sites/sitex/www.hackerx.xyz/main/xbot/assets/css/fonts/Montserrat-Black.ttf	(from https://www.hackerx.xyz/main/xbot/assets/css/main.css)
20:56:50	45336/45336	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22b118-17efe7274b3%22	https://www.hackerx.xyz/main/xbot/assets/css/fonts/Montserrat-Black.svg	C:/My%20Web%20Sites/sitex/www.hackerx.xyz/main/xbot/assets/css/fonts/Montserrat-Black.svg	(from https://www.hackerx.xyz/main/xbot/assets/css/main.css)
20:56:51	43638/43638	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22aa76-17efe7274b3%22	https://www.hackerx.xyz/main/xbot/assets/css/fonts/Montserrat-Bold.eot	C:/My%20Web%20Sites/sitex/www.hackerx.xyz/main/xbot/assets/css/fonts/Montserrat-Bold.eot	(from https://www.hackerx.xyz/main/xbot/assets/css/main.css)
20:56:51	23764/23764	---M--	200	added ('OK')	font/woff	etag:W/%225cd4-17efe7274b3%22	https://www.hackerx.xyz/main/xbot/assets/css/fonts/Montserrat-Bold.woff	C:/My%20Web%20Sites/sitex/www.hackerx.xyz/main/xbot/assets/css/fonts/Montserrat-Bold.woff	(from https://www.hackerx.xyz/main/xbot/assets/css/main.css)
20:56:52	43336/43336	---MCZ	200	added ('OK')	font/ttf	etag:W/%22a948-17efe7274b3%22	https://www.hackerx.xyz/main/xbot/assets/css/fonts/Montserrat-Bold.ttf	C:/My%20Web%20Sites/sitex/www.hackerx.xyz/main/xbot/assets/css/fonts/Montserrat-Bold.ttf	(from https://www.hackerx.xyz/main/xbot/assets/css/main.css)
20:56:52	45968/45968	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22b390-17efe7274b3%22	https://www.hackerx.xyz/main/xbot/assets/css/fonts/Montserrat-Bold.svg	C:/My%20Web%20Sites/sitex/www.hackerx.xyz/main/xbot/assets/css/fonts/Montserrat-Bold.svg	(from https://www.hackerx.xyz/main/xbot/assets/css/main.css)
20:56:53	44222/44222	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22acbe-17efe7274b3%22	https://www.hackerx.xyz/main/xbot/assets/css/fonts/Montserrat-Regular.eot	C:/My%20Web%20Sites/sitex/www.hackerx.xyz/main/xbot/assets/css/fonts/Montserrat-Regular.eot	(from https://www.hackerx.xyz/main/xbot/assets/css/main.css)
20:56:53	23756/23756	---M--	200	added ('OK')	font/woff	etag:W/%225ccc-17efe7274b3%22	https://www.hackerx.xyz/main/xbot/assets/css/fonts/Montserrat-Regular.woff	C:/My%20Web%20Sites/sitex/www.hackerx.xyz/main/xbot/assets/css/fonts/Montserrat-Regular.woff	(from https://www.hackerx.xyz/main/xbot/assets/css/main.css)
20:56:54	43924/43924	---MCZ	200	added ('OK')	font/ttf	etag:W/%22ab94-17efe7274b3%22	https://www.hackerx.xyz/main/xbot/assets/css/fonts/Montserrat-Regular.ttf	C:/My%20Web%20Sites/sitex/www.hackerx.xyz/main/xbot/assets/css/fonts/Montserrat-Regular.ttf	(from https://www.hackerx.xyz/main/xbot/assets/css/main.css)
20:56:54	45360/45360	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22b130-17efe7274b3%22	https://www.hackerx.xyz/main/xbot/assets/css/fonts/Montserrat-Regular.svg	C:/My%20Web%20Sites/sitex/www.hackerx.xyz/main/xbot/assets/css/fonts/Montserrat-Regular.svg	(from https://www.hackerx.xyz/main/xbot/assets/css/main.css)
20:56:55	44262/44262	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22ace6-17efe7274b3%22	https://www.hackerx.xyz/main/xbot/assets/css/fonts/Montserrat-Light.eot	C:/My%20Web%20Sites/sitex/www.hackerx.xyz/main/xbot/assets/css/fonts/Montserrat-Light.eot	(from https://www.hackerx.xyz/main/xbot/assets/css/main.css)
20:56:55	23560/23560	---M--	200	added ('OK')	font/woff	etag:W/%225c08-17efe7274b3%22	https://www.hackerx.xyz/main/xbot/assets/css/fonts/Montserrat-Light.woff	C:/My%20Web%20Sites/sitex/www.hackerx.xyz/main/xbot/assets/css/fonts/Montserrat-Light.woff	(from https://www.hackerx.xyz/main/xbot/assets/css/main.css)
20:56:56	43940/43940	---MCZ	200	added ('OK')	font/ttf	etag:W/%22aba4-17efe7274b3%22	https://www.hackerx.xyz/main/xbot/assets/css/fonts/Montserrat-Light.ttf	C:/My%20Web%20Sites/sitex/www.hackerx.xyz/main/xbot/assets/css/fonts/Montserrat-Light.ttf	(from https://www.hackerx.xyz/main/xbot/assets/css/main.css)
20:56:56	44792/44792	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22aef8-17efe7274b3%22	https://www.hackerx.xyz/main/xbot/assets/css/fonts/Montserrat-Light.svg	C:/My%20Web%20Sites/sitex/www.hackerx.xyz/main/xbot/assets/css/fonts/Montserrat-Light.svg	(from https://www.hackerx.xyz/main/xbot/assets/css/main.css)
20:56:57	17098/17098	---MCZ	200	added ('OK')	text/css	etag:W/%2242ca-17efe7274b3%22	https://www.hackerx.xyz/main/xbot/dashboard/style.css	C:/My%20Web%20Sites/sitex/www.hackerx.xyz/main/xbot/dashboard/style.css	(from https://www.hackerx.xyz/main/xbot/dashboard/)
20:56:57	1496987/1496987	---M--	200	added ('OK')	image/png	etag:W/%2216d79b-17efe7274b3%22	https://www.hackerx.xyz/main/xbot/assets/img/contact-visual.png	C:/My%20Web%20Sites/sitex/www.hackerx.xyz/main/xbot/assets/img/contact-visual.png	(from https://www.hackerx.xyz/main/xbot/assets/css/main.css)
20:56:57	74397/74397	---M--	200	added ('OK')	image/png	date:Wed,%2021%20Apr%202021%2009:09:52%20GMT	https://i.ibb.co/2jKXddF/hackerxlogo.png	C:/My%20Web%20Sites/sitex/i.ibb.co/2jKXddF/hackerxlogo.png	(from https://www.hackerx.xyz/main/xbot/dashboard/)
20:56:58	85578/85578	---M-Z	200	added ('OK')	application/javascript	etag:%225eb03ec4-14e4a%22	https://cdnjs.cloudflare.com/ajax/libs/jquery/2.2.4/jquery.min.js	C:/My%20Web%20Sites/sitex/cdnjs.cloudflare.com/ajax/libs/jquery/2.2.4/jquery.min.js	(from https://www.hackerx.xyz/main/xbot/dashboard/)
20:56:58	1716/1716	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2018%20Feb%202022%2022:22:35%20GMT	https://www.hackerx.xyz/dashboard/assets/icon.png	C:/My%20Web%20Sites/sitex/www.hackerx.xyz/dashboard/assets/icon.png	(from https://www.hackerx.xyz/main/xbot/dashboard/)
20:56:58	1716/1716	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2018%20Feb%202022%2022:22:35%20GMT	https://www.hackerx.xyz/dashboard/assets/hackerxbot.png	C:/My%20Web%20Sites/sitex/www.hackerx.xyz/dashboard/assets/hackerxbot.png	(from https://www.hackerx.xyz/main/xbot/dashboard/)
20:56:58	11997/11997	---MCZ	200	added ('OK')	text/html	date:Tue,%2015%20Feb%202022%2017:33:40%20GMT	https://www.hackerx.xyz/main/xbot/dashboard/commands/	C:/My%20Web%20Sites/sitex/www.hackerx.xyz/main/xbot/dashboard/commands/index.html	(from https://www.hackerx.xyz/main/xbot/dashboard/)
20:56:58	4713/4713	---MCZ	200	added ('OK')	text/html	date:Tue,%2015%20Feb%202022%2017:33:40%20GMT	https://www.hackerx.xyz/main/xbot/dashboard/src/	C:/My%20Web%20Sites/sitex/www.hackerx.xyz/main/xbot/dashboard/src/index.html	(from https://www.hackerx.xyz/main/xbot/dashboard/)
20:56:59	1752/1752	---MCZ	200	added ('OK')	application/javascript	etag:W/%226d8-17efe7274b3%22	https://www.hackerx.xyz/main/xbot/dashboard/script.js	C:/My%20Web%20Sites/sitex/www.hackerx.xyz/main/xbot/dashboard/script.js	(from https://www.hackerx.xyz/main/xbot/dashboard/)
20:56:59	1605/1605	---MCZ	200	added ('OK')	text/html	date:Tue,%2015%20Feb%202022%2017:33:40%20GMT	https://www.hackerx.xyz/main/xbot/logs/	C:/My%20Web%20Sites/sitex/www.hackerx.xyz/main/xbot/logs/index.html	(from https://www.hackerx.xyz/main/xbot/dashboard/)
20:56:59	2506/2506	---MCZ	200	added ('OK')	text/css	etag:W/%229ca-17efe7274b3%22	https://www.hackerx.xyz/main/XGames/Select/style.css	C:/My%20Web%20Sites/sitex/www.hackerx.xyz/main/XGames/Select/style.css	(from https://www.hackerx.xyz/main/XGames/Select/)
20:56:59	235/235	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Apr%202022%2017:57:00%20GMT	https://www.hackerx.xyz/main/XGames/Games/kill-the-kingvue	C:/My%20Web%20Sites/sitex/www.hackerx.xyz/main/XGames/Games/kill-the-kingvue	(from https://www.hackerx.xyz/main/XGames/Select/)
20:57:01	2653/2653	---MCZ	200	added ('OK')	text/html	date:Tue,%2015%20Feb%202022%2017:33:40%20GMT	https://www.hackerx.xyz/main/XGames/Games/Keyboard%20Hero/	C:/My%20Web%20Sites/sitex/www.hackerx.xyz/main/XGames/Games/Keyboard%20Hero/index.html	(from https://www.hackerx.xyz/main/XGames/Select/)
20:57:01	957/957	---MCZ	200	added ('OK')	text/html	date:Tue,%2015%20Feb%202022%2017:33:40%20GMT	https://www.hackerx.xyz/main/XGames/Games/Stack/	C:/My%20Web%20Sites/sitex/www.hackerx.xyz/main/XGames/Games/Stack/index.html	(from https://www.hackerx.xyz/main/XGames/Select/)
20:57:01	8311/8311	---MCZ	200	added ('OK')	text/html	date:Tue,%2015%20Feb%202022%2017:33:40%20GMT	https://www.hackerx.xyz/main/XGames/Games/kill-the-kingvue/	C:/My%20Web%20Sites/sitex/www.hackerx.xyz/main/XGames/Games/kill-the-kingvue/index.html	(from https://www.hackerx.xyz/main/XGames/Select/)
20:57:01	47347/47347	---MCZ	200	added ('OK')	text/html	date:Tue,%2015%20Feb%202022%2017:33:40%20GMT	https://www.hackerx.xyz/main/XGames/Games/pong-game/	C:/My%20Web%20Sites/sitex/www.hackerx.xyz/main/XGames/Games/pong-game/index.html	(from https://www.hackerx.xyz/main/XGames/Select/)
20:57:01	616/616	---MCZ	200	added ('OK')	text/html	date:Tue,%2015%20Feb%202022%2017:33:40%20GMT	https://www.hackerx.xyz/main/XGames/Games/Paralax/	C:/My%20Web%20Sites/sitex/www.hackerx.xyz/main/XGames/Games/Paralax/index.html	(from https://www.hackerx.xyz/main/XGames/Select/)
20:57:02	5158/5158	---MCZ	200	added ('OK')	text/html	date:Tue,%2015%20Feb%202022%2017:33:40%20GMT	https://www.hackerx.xyz/main/XGames/Games/Skate/	C:/My%20Web%20Sites/sitex/www.hackerx.xyz/main/XGames/Games/Skate/index.html	(from https://www.hackerx.xyz/main/XGames/Select/)
20:57:02	15705/15705	---MCZ	200	added ('OK')	text/css	etag:W/%223d59-17efe7274b3%22	https://www.hackerx.xyz/main/cytronsite/main/main.css	C:/My%20Web%20Sites/sitex/www.hackerx.xyz/main/cytronsite/main/main.css	(from https://www.hackerx.xyz/main/cytronsite/main/)
20:57:02	744/744	---MCZ	200	added ('OK')	text/html	date:Tue,%2015%20Feb%202022%2017:33:40%20GMT	https://www.hackerx.xyz/main/XGames/Select/loading/	C:/My%20Web%20Sites/sitex/www.hackerx.xyz/main/XGames/Select/loading/index.html	(from https://www.hackerx.xyz/main/XGames/Select/)
20:57:02	1716/1716	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2018%20Feb%202022%2022:22:35%20GMT	https://www.hackerx.xyz/cytronsite/apple-touch-icon.png	C:/My%20Web%20Sites/sitex/www.hackerx.xyz/cytronsite/apple-touch-icon.png	(from https://www.hackerx.xyz/main/cytronsite/main/)
20:57:03	25827/25827	---MCZ	200	added ('OK')	text/html	date:Tue,%2015%20Feb%202022%2017:33:40%20GMT	https://www.hackerx.xyz/main/cytronsite/main/index.html	C:/My%20Web%20Sites/sitex/www.hackerx.xyz/main/cytronsite/main/index-2.html	(from https://www.hackerx.xyz/main/cytronsite/main/)
20:57:03	1716/1716	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2018%20Feb%202022%2022:22:35%20GMT	https://www.hackerx.xyz/cytronsite/labymod	C:/My%20Web%20Sites/sitex/www.hackerx.xyz/cytronsite/labymod	(from https://www.hackerx.xyz/main/cytronsite/main/)
20:57:03	1716/1716	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2018%20Feb%202022%2022:22:35%20GMT	https://www.hackerx.xyz/404/	C:/My%20Web%20Sites/sitex/www.hackerx.xyz/404/index.html	(from https://www.hackerx.xyz/main/cytronsite/main/)
20:57:03	1716/1716	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2018%20Feb%202022%2022:22:35%20GMT	https://www.hackerx.xyz/cytronsite/dev/	C:/My%20Web%20Sites/sitex/www.hackerx.xyz/cytronsite/dev/index.html	(from https://www.hackerx.xyz/main/cytronsite/main/)
20:57:03	25802/25802	---MCZ	200	added ('OK')	text/html	date:Tue,%2015%20Feb%202022%2017:33:40%20GMT	https://www.hackerx.xyz/main/cytronsite/main/2.html	C:/My%20Web%20Sites/sitex/www.hackerx.xyz/main/cytronsite/main/2.html	(from https://www.hackerx.xyz/main/cytronsite/main/)
20:57:04	7834/7834	---M--	200	added ('OK')	image/jpeg	date:Tue,%2029%20Jun%202021%2013:24:43%20GMT	https://i.ibb.co/bvmygcp/cytronnn.jpg	C:/My%20Web%20Sites/sitex/i.ibb.co/bvmygcp/cytronnn.jpg	(from https://www.hackerx.xyz/main/cytronsite/main/)
20:57:04	269391/269391	---M--	200	added ('OK')	image/jpeg	etag:%223b7a893e5d347dbef778b08b45229c56%22	https://fiverr-res.cloudinary.com/images/q_auto,f_auto/gigs/140139160/original/21eb64830829e6f8a5a3499ed213925ee9267c4c/create-a-custom-minecraft-map.jpg	C:/My%20Web%20Sites/sitex/fiverr-res.cloudinary.com/images/q_auto,f_auto/gigs/140139160/original/21eb64830829e6f8a5a3499ed213925ee9267c4c/create-a-custom-minecraft-map.jpg	(from https://www.hackerx.xyz/main/cytronsite/main/)
20:57:05	1716/1716	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2018%20Feb%202022%2022:22:35%20GMT	https://www.hackerx.xyz/cytronsite/instructions/	C:/My%20Web%20Sites/sitex/www.hackerx.xyz/cytronsite/instructions/index.html	(from https://www.hackerx.xyz/main/cytronsite/main/)
20:57:05	1716/1716	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2018%20Feb%202022%2022:22:35%20GMT	https://www.hackerx.xyz/cytronsite/cytronpack/	C:/My%20Web%20Sites/sitex/www.hackerx.xyz/cytronsite/cytronpack/index.html	(from https://www.hackerx.xyz/main/cytronsite/main/)
20:57:05	222752/222752	---M--	200	added ('OK')	image/jpeg	date:Fri,%2011%20Jun%202021%2012:02:42%20GMT	https://media.discordapp.net/attachments/753365057114734674/852880521159901224/Cytron_Rp_Server_logo_minecraft.jpg	C:/My%20Web%20Sites/sitex/media.discordapp.net/attachments/753365057114734674/852880521159901224/Cytron_Rp_Server_logo_minecraft.jpg	(from https://www.hackerx.xyz/main/cytronsite/main/)
20:57:05	2691/2691	---M--	200	added ('OK')	image/jpeg	date:Tue,%2029%20Jun%202021%2013:42:12%20GMT	https://media.discordapp.net/attachments/688790479910862862/859428544765493248/unnamed.jpg	C:/My%20Web%20Sites/sitex/media.discordapp.net/attachments/688790479910862862/859428544765493248/unnamed.jpg	(from https://www.hackerx.xyz/main/cytronsite/main/)
20:57:05	284429/284429	---M--	200	added ('OK')	image/jpeg	date:Tue,%2029%20Jun%202021%2013:41:29%20GMT	https://media.discordapp.net/attachments/688790479910862862/859428363013718046/Original_HACKER_X_LOGO_png_BRIGHTEN.jpg	C:/My%20Web%20Sites/sitex/media.discordapp.net/attachments/688790479910862862/859428363013718046/Original_HACKER_X_LOGO_png_BRIGHTEN.jpg	(from https://www.hackerx.xyz/main/cytronsite/main/)
20:57:06	742/742	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Fri,%2018%20Feb%202022%2022:22:35%20GMT	https://www.hackerx.xyz/404	C:/My%20Web%20Sites/sitex/www.hackerx.xyz/404	(from https://www.hackerx.xyz/main/cytronsite/main/)
20:57:06	13337/13337	---M--	200	added ('OK')	image/jpeg	date:Tue,%2029%20Jun%202021%2014:08:19%20GMT	https://i.ibb.co/DM1CPph/Original-HACKER-X-LOGO-png-BRIGHTEN.jpg	C:/My%20Web%20Sites/sitex/i.ibb.co/DM1CPph/Original-HACKER-X-LOGO-png-BRIGHTEN.jpg	(from https://www.hackerx.xyz/main/cytronsite/main/)
20:57:06	1716/1716	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2018%20Feb%202022%2022:22:35%20GMT	https://www.hackerx.xyz/cytronsite/404/	C:/My%20Web%20Sites/sitex/www.hackerx.xyz/cytronsite/404/index.html	(from https://www.hackerx.xyz/main/cytronsite/main/)
20:57:07	1445090/1445090	---M--	200	added ('OK')	image/png	date:Tue,%2029%20Jun%202021%2014:04:42%20GMT	https://media.discordapp.net/attachments/753365057114734674/859434206160748574/unknown.png	C:/My%20Web%20Sites/sitex/media.discordapp.net/attachments/753365057114734674/859434206160748574/unknown.png	(from https://www.hackerx.xyz/main/cytronsite/main/)
20:57:07	6361/6361	---M--	200	added ('OK')	image/jpeg	date:Tue,%2029%20Jun%202021%2013:25:46%20GMT	https://i.ibb.co/jL5jprj/0ba3d60362c7e6d256cfc1f37156bad9.jpg	C:/My%20Web%20Sites/sitex/i.ibb.co/jL5jprj/0ba3d60362c7e6d256cfc1f37156bad9.jpg	(from https://www.hackerx.xyz/main/cytronsite/main/)
20:57:07	12993/12993	---M-Z	200	added ('OK')	application/javascript	etag:W/%2232c1-wfyjCP0kkgY2xLXCh1cDzebLzrI%22	https://cdn.jsdelivr.net/gh/alpinejs/alpine@v1.9.4/dist/alpine.js	C:/My%20Web%20Sites/sitex/cdn.jsdelivr.net/gh/alpinejs/alpine@v1.9.4/dist/alpine.js	(from https://www.hackerx.xyz/main/cytronsite/main/)
20:57:08	1716/1716	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2018%20Feb%202022%2022:22:35%20GMT	https://www.hackerx.xyz/main/developers/portal/forgot/style.css	C:/My%20Web%20Sites/sitex/www.hackerx.xyz/main/developers/portal/forgot/style.6f.delayed	(from https://www.hackerx.xyz/main/developers/portal/forgot/)
20:57:08	58578/58578	---MCZ	200	added ('OK')	text/css	etag:W/%2276cb46c10b6c0293433b371bae2414b2%22	https://use.fontawesome.com/releases/v5.13.0/css/all.css	C:/My%20Web%20Sites/sitex/use.fontawesome.com/releases/v5.13.0/css/all.css	(from https://www.hackerx.xyz/main/developers/portal/forgot/)
20:57:08	244/244	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Apr%202022%2017:57:09%20GMT	https://img.pngio.com/code-icon-free-of-font-awesome-icons-code-icon-png-512_512.png	C:/My%20Web%20Sites/sitex/img.pngio.com/code-icon-free-of-font-awesome-icons-code-icon-png-512_512.71.delayed	(from https://www.hackerx.xyz/main/developers/portal/forgot/)
20:57:09	8418/8418	---M--	200	added ('OK')	image/png	etag:%2200000000000000000000000000000000-1%22	https://cdn.pngsumo.com/code-icon-free-of-font-awesome-icons-code-icon-png-512_512.png	C:/My%20Web%20Sites/sitex/cdn.pngsumo.com/code-icon-free-of-font-awesome-icons-code-icon-png-512_512.png	(from https://www.hackerx.xyz/main/developers/portal/forgot/)
20:57:10	89476/89476	---M--	200	added ('OK')	text/javascript	date:Fri,%2008%20May%202020%2007:05:03%20GMT	https://ajax.googleapis.com/ajax/libs/jquery/3.5.1/jquery.min.js	C:/My%20Web%20Sites/sitex/ajax.googleapis.com/ajax/libs/jquery/3.5.1/jquery.min.js	(from https://www.hackerx.xyz/main/developers/portal/forgot/)
20:57:10	1716/1716	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2018%20Feb%202022%2022:22:35%20GMT	https://www.hackerx.xyz/main/developers/portal/forgot/script.js	C:/My%20Web%20Sites/sitex/www.hackerx.xyz/main/developers/portal/forgot/script.js	(from https://www.hackerx.xyz/main/developers/portal/forgot/)
20:57:11	1242/1242	---MCZ	200	added ('OK')	text/html	date:Fri,%2018%20Feb%202022%2023:01:15%20GMT	https://www.hackerx.xyz/main/developers/portal/forgot/done.html	C:/My%20Web%20Sites/sitex/www.hackerx.xyz/main/developers/portal/forgot/done.html	(from https://www.hackerx.xyz/main/developers/portal/forgot/)
20:57:12	68355/68355	---M--	200	added ('OK')	image/jpeg	etag:W/%2210b03-17efe7274b3%22	https://www.hackerx.xyz/main/xbot/dashboard/assets/banner3.jpg	C:/My%20Web%20Sites/sitex/www.hackerx.xyz/main/xbot/dashboard/assets/banner3.jpg	(from https://www.hackerx.xyz/main/xbot/dashboard/style.css)
20:57:12	633/633	---M--	200	added ('OK')	image/png	etag:%22577a2692-279%22	https://www.transparenttextures.com/patterns/cubes.png	C:/My%20Web%20Sites/sitex/www.transparenttextures.com/patterns/cubes.png	(from https://www.hackerx.xyz/main/xbot/dashboard/style.css)
20:57:13	17098/17098	---MCZ	200	added ('OK')	text/css	etag:W/%2242ca-17efe7274b3%22	https://www.hackerx.xyz/main/xbot/dashboard/commands/style.css	C:/My%20Web%20Sites/sitex/www.hackerx.xyz/main/xbot/dashboard/commands/style.css	(from https://www.hackerx.xyz/main/xbot/dashboard/commands/)
20:57:13	1752/1752	---MCZ	200	added ('OK')	application/javascript	etag:W/%226d8-17efe7274b3%22	https://www.hackerx.xyz/main/xbot/dashboard/commands/script.js	C:/My%20Web%20Sites/sitex/www.hackerx.xyz/main/xbot/dashboard/commands/script.js	(from https://www.hackerx.xyz/main/xbot/dashboard/commands/)
20:57:14	17098/17098	---MCZ	200	added ('OK')	text/css	etag:W/%2242ca-17efe7274b3%22	https://www.hackerx.xyz/main/xbot/dashboard/src/style.css	C:/My%20Web%20Sites/sitex/www.hackerx.xyz/main/xbot/dashboard/src/style.css	(from https://www.hackerx.xyz/main/xbot/dashboard/src/)
20:57:15	60341/60341	---M--	200	added ('OK')	image/png	etag:W/%22ebb5-17efe7274b3%22	https://www.hackerx.xyz/main/xbot/dashboard/assets/icon.png	C:/My%20Web%20Sites/sitex/www.hackerx.xyz/main/xbot/dashboard/assets/icon.png	(from https://www.hackerx.xyz/main/xbot/dashboard/src/)
20:57:15	1716/1716	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2018%20Feb%202022%2022:22:35%20GMT	https://www.hackerx.xyz/main/xbot/dashboard/src/script.js	C:/My%20Web%20Sites/sitex/www.hackerx.xyz/main/xbot/dashboard/src/script.js	(from https://www.hackerx.xyz/main/xbot/dashboard/src/)
20:57:15	1716/1716	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2018%20Feb%202022%2022:22:35%20GMT	https://www.hackerx.xyz/main/xbot/logs/style.css	C:/My%20Web%20Sites/sitex/www.hackerx.xyz/main/xbot/logs/style.css	(from https://www.hackerx.xyz/main/xbot/logs/)
20:57:16	79379/79379	---M--	200	added ('OK')	image/png	etag:W/%2213613-17f0eebb9f5%22	https://www.hackerx.xyz/Photos/apple-touch-icon.png	C:/My%20Web%20Sites/sitex/www.hackerx.xyz/Photos/apple-touch-icon.png	(from https://www.hackerx.xyz/main/xbot/logs/)
20:57:18	17936/17936	---MCZ	200	added ('OK')	application/javascript	etag:W/%224610-17efe7274b3%22	https://www.hackerx.xyz/main/xbot/logs/script.js	C:/My%20Web%20Sites/sitex/www.hackerx.xyz/main/xbot/logs/script.js	(from https://www.hackerx.xyz/main/xbot/logs/)
20:57:18	220/220	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Apr%202022%2017:57:17%20GMT	http://cdn.rawgit.com/Alorel/console-log-html/master/console-log-html.min.js	C:/My%20Web%20Sites/sitex/cdn.rawgit.com/Alorel/console-log-html/master/console-log-html.min.80.delayed	(from https://www.hackerx.xyz/main/xbot/logs/)
20:57:18	1578/1578	---M-Z	200	added ('OK')	application/javascript	etag:W/%2262a-NKZwaXOnp1jn9Dla2LP8EJdyKpI%22	https://cdn.jsdelivr.net/gh/Alorel/console-log-html@master/console-log-html.min.js	C:/My%20Web%20Sites/sitex/cdn.jsdelivr.net/gh/Alorel/console-log-html@master/console-log-html.min.js	(from https://www.hackerx.xyz/main/xbot/logs/)
20:57:19	130640/130640	---MCZ	200	added ('OK')	text/plain	etag:W/%221fe50-17efe7274b3%22	https://www.hackerx.xyz/main/xbot/logs/hackerxbot.log	C:/My%20Web%20Sites/sitex/www.hackerx.xyz/main/xbot/logs/hackerxbot.log	(from https://www.hackerx.xyz/main/xbot/logs/)
20:57:20	41127/41127	---MCZ	200	added ('OK')	text/plain	etag:W/%22a0a7-17efe7274b3%22	https://www.hackerx.xyz/main/xbot/logs/hackerxbotold.log	C:/My%20Web%20Sites/sitex/www.hackerx.xyz/main/xbot/logs/hackerxbotold.log	(from https://www.hackerx.xyz/main/xbot/logs/)
20:57:20	6111/6111	---MCZ	200	added ('OK')	text/plain	etag:W/%2217df-17efe7274b3%22	https://www.hackerx.xyz/main/xbot/logs/bot.log	C:/My%20Web%20Sites/sitex/www.hackerx.xyz/main/xbot/logs/bot.log	(from https://www.hackerx.xyz/main/xbot/logs/)
20:57:20	773/773	---M-Z	200	added ('OK')	text/css	etag:%225eb03f23-305%22	https://cdnjs.cloudflare.com/ajax/libs/meyer-reset/2.0/reset.min.css	C:/My%20Web%20Sites/sitex/cdnjs.cloudflare.com/ajax/libs/meyer-reset/2.0/reset.min.css	(from https://www.hackerx.xyz/main/XGames/Games/Keyboard%20Hero/)
20:57:20	3652/3652	---MCZ	200	added ('OK')	text/css	etag:W/%22e44-17efe7274b3%22	https://www.hackerx.xyz/main/XGames/Games/Keyboard%20Hero/style.css	C:/My%20Web%20Sites/sitex/www.hackerx.xyz/main/XGames/Games/Keyboard%20Hero/style.css	(from https://www.hackerx.xyz/main/XGames/Games/Keyboard%20Hero/)
